,meme_id,plantilla,texto_no_tilde,text_1,text_2
108046,004,Bad Luck Brian,Cita a la perfeccion  Tiene 26 anos y aun no termina un pregrado,None,None
108056,009,No me digas,a que buena puntada..... ......a poco te la creiste,None,None
108060,009,No me digas,no se puede entrar al tv  NO ME DIGAS,None,None
108062,011,Problems,Le dije solo la puntItas Y me dejo como dOra la explOradora,None,None
108063,010,Prepare Yourself,Preparense viene la temporada de gatas,None,None
108066,005,Disaster Girl,despues no digan que  no te avisamos,None,None
108072,005,Disaster Girl,despues no digan que  por que uno les hace el mal,None,None
108073,007,Futurama Fry,LE DIGO A TODOS A LAS PERSONAS ¡BASURAS!,None,None
108076,005,Disaster Girl,por ser tu el malote queme tu casa!!,None,None
108078,004,Bad Luck Brian,dios por que trajiste  al mundo una mujer tan fea,None,None
108080,003,Ay Si,ayyy  no hago nada ._.,None,None
108083,013,Yao Wonka,jajaja lo que publican cuando las abandonamos,None,None
108085,004,Bad Luck Brian,dios por que trajiste al  mundo una mujer tan fea,None,None
108089,007,Futurama Fry,mm cuentame mas,None,None
108092,009,No me digas,creias que no veria mas futbol ahora empieza el campeonato nacional!!!,None,None
108094,007,Futurama Fry,no es lo mismo hiede a traste  que atras te hiede,None,None
108095,001,Ancient Aliens,... ''polata'',None,None
108097,001,Ancient Aliens,q CONTESTURA  TIENE ESE PATA,None,None
108100,013,Yao Wonka,bravo!! jajaj  por la pica te quedaste picado,None,None
108103,004,Bad Luck Brian,organiza el mundial de futbol hace el ridiculo,None,None
108104,003,Ay Si,te dije alemania sera campeon,None,None
108106,001,Ancient Aliens,UY SI ESPERA LE PREGUNTO A LOS ALIENS Y TE RESPONDO JAJAJAJJA,None,None
108107,007,Futurama Fry,y aHORA  QUE ?,None,None
108110,003,Ay Si,UY SI NO ME DIGAS JAJAJAJJA,None,None
108113,004,Bad Luck Brian,"Le va a alemania en la final,  es JUDÍO",None,None
108114,007,Futurama Fry,apuesto aque estas viento un anime ho escuchando musika hmm,None,None
108116,003,Ay Si,"Ay, si, Ay si, no leen el libro, pero ven el programa Siguen sin entender una puta mierda.",None,None
108122,003,Ay Si,uyyyy si  estoy enamorada,None,None
108123,012,Willy Wonka,SABES QUE ME EMPUTA que pienses o hables por mi,None,None
108133,003,Ay Si,esos ninos que todavia no quieren salir del closet,None,None
108143,001,Ancient Aliens,explicacion simple de media hora INGENIEROS,None,None
108144,007,Futurama Fry,Nose si es feo Oh la mina esta caga,None,None
108150,007,Futurama Fry,mmmmm... desnaturalizada,None,None
108153,006,Filosoraptor,osea si no entendiste  es porque ya te pasas de pendejo,None,None
108157,001,Ancient Aliens,tus suposiciones me  dan qe pensar,None,None
108159,013,Yao Wonka,¡Como me rio con este pendejo!,None,None
108164,010,Prepare Yourself,preparate roro conoceras el instinto de diego,None,None
108170,013,Yao Wonka,Oh Dios...  Que graciosa eres!,None,None
108173,013,Yao Wonka,oh dios...  que gracioso eres!,None,None
108179,006,Filosoraptor,si me encuentro a dadi yanke chocado le diria siente el choke,None,None
108184,011,Problems,dijo que aprenderiamos  mucho en tecnologia educativa,None,None
108186,006,Filosoraptor,yo soy tu  camaleon,None,None
108196,013,Yao Wonka,me cago de la risa  mario,None,None
108201,006,Filosoraptor,mi planteamiento fue bueno le meti 18 goles  nada mas de vuelta,None,None
108204,006,Filosoraptor,eric kaichou= shina kaichou?,None,None
108212,011,Problems,Me dijo Solo la puntita... Parecia maquina de coser,None,None
108214,012,Willy Wonka,no son novios pero se forman peos,None,None
108216,012,Willy Wonka,DIME QUE SE SIENTE HACER CROSSFIT Y LECIONARTE CADA 1 MES..,None,None
108222,011,Problems,"Me dijo:  ""Solo la puntita..."" ¡Parecia maquina de coser!",None,None
108224,002,Annoying Gamer Kid,Lo matan iniciando partida y con un HS Dice que es Hack,None,None
108226,012,Willy Wonka,Dime QUE SE  SIENTE SER TAN NARIGON?,None,None
108238,006,Filosoraptor,Que sera mas raro un  Carriquiry o Un chimichurri,None,None
108247,006,Filosoraptor,si le robo la wifi a la iglesia  dios me estara enviando un una senal ?,None,None
108253,001,Ancient Aliens,"Bonita historia le faltaron dinosaurios, pero bonita historia",None,None
108257,001,Ancient Aliens,¿Cual seria la descripcion  de nuestro grupo?,None,None
108260,012,Willy Wonka,yo no tengo la culpa. k tu andes de sangrlna  y m kieras agarrar a carreta cande,None,None
108263,001,Ancient Aliens,Ya CASI HAY 2000 LIKES EN UY NO SEA MARICA PARCE SE QUE ES POR LOS ALIENS,None,None
108271,013,Yao Wonka,que bruto  no sabe hacer memes,None,None
108274,011,Problems,atrasada me perdi la clase de step,None,None
108275,009,No me digas,ASI PUNTUAL EN EXPRESION,None,None
108277,002,Annoying Gamer Kid,queremos  una foto mas sexi!!!,None,None
108281,005,Disaster Girl,Corisima te amo,None,None
108282,005,Disaster Girl,la cancion dijo: dale mas gasolina,None,None
108283,011,Problems,y te sigues  burlando,None,None
108286,011,Problems,me perdi el haciendo ruido,None,None
108300,001,Ancient Aliens,EXCELENTE cancion le hicieron falta mas CODIGOS pero excelente cancion,None,None
108301,005,Disaster Girl,solo aplaude,None,None
108303,011,Problems,Me DIJO QUE NO HIBA A DOLER Y ME DIO COMO ALEMANIA A BRASIL,None,None
108309,007,Futurama Fry,suzu es uma nina!,None,None
108312,005,Disaster Girl,digo que noLE GUSTABA el fiat ///// d,None,None
108316,002,Annoying Gamer Kid,juega call of duty todo el dia  desirle rata por ser mejor q tu,None,None
108319,005,Disaster Girl,suzu es una nina!,None,None
108331,005,Disaster Girl,dijo que no le gustaba el fiat  /////,None,None
108333,001,Ancient Aliens,pinche torta  asi de grande,None,None
108335,004,Bad Luck Brian,es un grupo de ps3 quiere vender garrafa,None,None
108337,007,Futurama Fry,En ocaciones me sorprende lo penejo que es ask,None,None
108342,001,Ancient Aliens,Luis Miguel.... tIENES UNA NARIZASA,None,None
108345,007,Futurama Fry,Y Tu que haces,None,None
108350,012,Willy Wonka,asi que es sabado en la noche y estas viendo el instagram de @Poptienda #Muypop,None,None
108354,009,No me digas,en serio picapiedra me quiere los viernes,None,None
108355,011,Problems,no puede ser  maldito mes menstrual,None,None
108356,004,Bad Luck Brian,se entera que va a ser padre su polola ya tiene 6 meses,None,None
108358,004,Bad Luck Brian,321321 231,None,None
108359,004,Bad Luck Brian,Son 4 para comer Y piden 2 lomitos,None,None
108361,005,Disaster Girl,Ellos no les gustaba el kpop ahora lo aman,None,None
108363,011,Problems,YO SOLO QUERIA VENEDER UNA GARRAFA PERO ME HACEN TREMENDO BULLYING,None,None
108370,003,Ay Si,Si,None,None
108374,004,Bad Luck Brian,decia que era el decano nacional,None,None
108378,004,Bad Luck Brian,ES AUSTRALIANO Y VIVE EN URUGUAY HINCHA POR BRASIL,None,None
108388,001,Ancient Aliens,parece q nunca va a madurar .... pero ese es su  estilo,None,None
108389,006,Filosoraptor,reto de hoy hombres: te mujeres: kiero. quien lo complete se agregan. se podra,None,None
108393,011,Problems,lo deje ir a la despedida d solteros,None,None
108405,006,Filosoraptor,es lo mismo guele a traste  que a traste guele?,None,None
108412,009,No me digas,Solo Si me vuelvo cholo? Neta?,None,None
108425,013,Yao Wonka,¿asI que eres colombiano y eres hincha de alemania?,None,None
108429,011,Problems,LUIS MIGUEL ME DIJO QUE NO ME LA IBA A METER SECA,None,None
108434,001,Ancient Aliens,... Vayne,None,None
108435,008,Matias Prats,ULTIMA NOTICIA  NACISTES PORQUE TU MAMA NO TENIA PLATA PARA EL ABORTO,None,None
108445,011,Problems,hola soy valeria  lloro porque  no vi combate.....,None,None
108446,009,No me digas,de quien  la de tadeo y tu o que,None,None
108450,003,Ay Si,hay si hay si soy fabuloso siendo avivic,None,None
108462,006,Filosoraptor,porq alanis odia a ese gato,None,None
108466,005,Disaster Girl,mama deves estar muy orgullosa ya se cocinar,None,None
108470,005,Disaster Girl,dale!!! hacete el vivo gus,None,None
108485,011,Problems,LE pedI que anille me guillotino el libro,None,None
108494,001,Ancient Aliens,Fragoza quiere una polla asi de grande... :3,None,None
108498,013,Yao Wonka,con q naciste sin aguante vlbo cagon puto y vigilante jajajaja,None,None
108501,005,Disaster Girl,hay un incendio pal face,None,None
108503,007,Futurama Fry,mmm porq  alanis esta trizt,None,None
108507,001,Ancient Aliens,Holanda gana aliens,None,None
108512,006,Filosoraptor,si israel es el pueblo elegido de dios  por que tuvieron los rockefeller y los rothschild que comprar los asentamientos?,None,None
108514,009,No me digas,no  me   enganas,None,None
108517,002,Annoying Gamer Kid,aqui jugando a dragon ball z  y la historia es abia un horto,None,None
108518,001,Ancient Aliens,. chilevision,None,None
108520,009,No me digas,Hitler esta muerto??? no me digas!!!,None,None
108521,009,No me digas,ah chingaa neta???,None,None
108524,006,Filosoraptor,si israel es el pueblo elegido de dios  por los rockefeller y los rothschild QUE TUVIERON que comprar los asentamientos?,None,None
108525,001,Ancient Aliens,tienes lag  es culpa de los aliens,None,None
108527,011,Problems,me dijo soy hardcore lo vieron en el urban fest,None,None
108530,006,Filosoraptor,si israel es el pueblo elegido de dios  por los rockefeller y los rothschild TUVIERON que comprar los asentamientos?,None,None
108532,011,Problems,pobresito no tiene mujer  ese cholito de ivan,None,None
108533,007,Futurama Fry,chacha... es enserio?,None,None
108535,004,Bad Luck Brian,la onemi confirma que el temblor  fue en el suelo,None,None
108538,011,Problems,me dijo soy hardcore ayer lo vieron en el urban fest,None,None
108542,006,Filosoraptor,que es diferesnte situacion y estan igual de feos,None,None
108555,006,Filosoraptor,si israel es el pueblo elegido de dios porque tuvieron los rockefeller y los rothschild que comprar los asentamientos?,None,None
108557,011,Problems,Primero andas con estupideces  Y luego andas llorando por las consecuencias,None,None
108577,006,Filosoraptor,mmmmmmmmm... no,None,None
108578,007,Futurama Fry,me voy a mumishhh  topes chaval (Y),None,None
108588,001,Ancient Aliens,solo hay una explicacion para esto judios pro,None,None
108591,006,Filosoraptor,si lo mataron  a mi me dejan la cicla y el camuflado,None,None
108600,003,Ay Si,ay ya!!! la mas zorra,None,None
108624,012,Willy Wonka,Madeleine dimE: Que se siente ir al bano??,None,None
108626,007,Futurama Fry,Puff no quiero  problemas,None,None
108629,006,Filosoraptor,porq alanis cree q soy malo,None,None
108638,012,Willy Wonka,asi q pides q dejen las drogas q se siente ser quien la vende,None,None
108647,001,Ancient Aliens,¿porque pelearse por un mendigo balon? no chinguen,None,None
108653,012,Willy Wonka,Asi q anuncias un temblor en facebook  Q se siente ser tan weon,None,None
108655,012,Willy Wonka,por que siempre  echan la salllll,None,None
108657,012,Willy Wonka,Asi q publicas algo interezante q se siente q el chino malogre tu estado,None,None
108659,010,Prepare Yourself,TOBI SPARtan suerte con los wikias arenosos .Atte:tus subscriptores,None,None
108665,004,Bad Luck Brian,La cara del rolo cuando llega a la casa a pajearse,None,None
108673,006,Filosoraptor,eres gay si lees esto xD,None,None
108675,009,No me digas,que me hicites wey!,None,None
108676,003,Ay Si,ay si! ay si!! trabajo de mesera en el sushi feys y me piden la especial de 2x3.. y solo le doy 3 rollos a los clientes..,None,None
108677,013,Yao Wonka,ajjajaja q pendeja la gente  tu mama no te qeria tenerte  sino qe se le rompio el condon a tu papa y naciste tu,None,None
108685,001,Ancient Aliens,EN LA CENCO TEMUCO SON UNOS GENIOS...,None,None
108686,001,Ancient Aliens,dime que se siente ser tan fome,None,None
108690,004,Bad Luck Brian,Pitea con amigos cochinos Le pegan virus,None,None
108692,012,Willy Wonka,Asi que TENIAS REGLAS ESTRICTAS ??? DIME QUE SE SIENTE QUE LUEGO TU MISMA TENGAS Q ROMPERLAS,None,None
108701,001,Ancient Aliens,asii  la tenia ese negro de ayerr,None,None
108702,001,Ancient Aliens,huyy acabo de llegar de farriar la farandula esta,None,None
108703,013,Yao Wonka,Me Gusta EL angel CON MAYO,None,None
108704,012,Willy Wonka,si no posteas del temblor te juro que no me entero,None,None
108706,001,Ancient Aliens,EN LA CENCO TEMUCO SON UNOS GENIOS..,None,None
108708,013,Yao Wonka,tomate un  mitrolon forte,None,None
108714,001,Ancient Aliens,simplemente Pablo,None,None
108717,010,Prepare Yourself,PREPARAOS  PUBLICACIONES SOBRE QUE PASARON EN LA UASLP SE APROXIMAN,None,None
108718,006,Filosoraptor,Si tiene todos los munequitos Tendra los De caRtoon network?,None,None
108719,009,No me digas,LA jacki tiene pololo no me digas,None,None
108721,010,Prepare Yourself,PREPARAOS USUARIOS DE FACEBOOK PUBLICACIONES SOBRE EL INGRESO A LA UNIVERSIDAD SE APROXIMAN,None,None
108723,011,Problems,yo me queria alcoholizar,None,None
108727,010,Prepare Yourself,PREPARAOS POTOSINOS PUBLICACIONES SOBRE EL INGRESO A LA UASLP SE APROXIMAN,None,None
108741,005,Disaster Girl,mi papa no me dejo escuchar el haciendo ruido,None,None
108745,011,Problems,Hice poca tuna Angel luis me la comio toda,None,None
108746,011,Problems,no era penal nieto quien debio ser el presidente de mexico,None,None
108754,001,Ancient Aliens,Mama de angie,None,None
108757,001,Ancient Aliens,publican tonterias y arruinan estados chinos,None,None
108763,013,Yao Wonka,jum con razon  ah habido tantos bentarrones,None,None
108767,001,Ancient Aliens,... negros,None,None
108771,001,Ancient Aliens,PARA QUE HACER UNA MASTOGRAFIA SI AQUI ESTA BRENDA ANGULO,None,None
108773,007,Futurama Fry,Mas arreglado... que magnitud de temblor en Chile,None,None
108779,009,No me digas,ah... ERA ESO,None,None
108785,007,Futurama Fry,malditas pelIculas piratas no se ve nada,None,None
108793,009,No me digas,eshe  animal,None,None
108797,010,Prepare Yourself,Prepare Yourself Vaselina´s are coming,None,None
108802,009,No me digas,no inventes!,None,None
108804,003,Ay Si,"AY SI, AY SI PA conservar amistad",None,None
108807,005,Disaster Girl,me hartaban sus comentarios del chino me hartaban...,None,None
108811,008,Matias Prats,EN OTRAS NOTICIAS QUIERO DECIRLES QUE  EL CACHE TUMBA SE LA COME,None,None
108813,007,Futurama Fry,mmmm a ver.... limpiando el face,None,None
108820,007,Futurama Fry,Senora creo  que ese no es cafe...,None,None
108821,009,No me digas,Oye tito Que estas haciendo ahora????,None,None
108822,011,Problems,no me puedo beber una pinta xq maxi esta aqui,None,None
108828,009,No me digas,NO ME  DIGAS!!,None,None
108842,006,Filosoraptor,me parece o la conciencia  esta agonisando,None,None
108846,012,Willy Wonka,asi que ganamos el primer lugar? que se siente que seamos los mejores en geografia,None,None
108851,001,Ancient Aliens,el ghicho entra al bano y saca uno de estetamano,None,None
108852,005,Disaster Girl,en mi casa hay hormigas asi que queme la casa,None,None
108854,006,Filosoraptor,si al gay de anthony le dieron una 2da oportunidad porque a celeste no,None,None
108856,005,Disaster Girl,I JUST WAS READING RSA,None,None
108861,008,Matias Prats,"EN OTRAS NOTICIAS, ORIANA DICE QUE ES SANA? JAJAJA.. TODAVÍA NO ES DÍA DE LOS INOCENTES...",None,None
108866,002,Annoying Gamer Kid,y esto  pal face,None,None
108879,005,Disaster Girl,mancera dijo que no circulaba los sabados no se piensalo....,None,None
108881,003,Ay Si,ayy si tan bonito q habla..... y es severo picaro!!,None,None
108885,008,Matias Prats,ese alejandro  no sabe tirar bien,None,None
108889,005,Disaster Girl,mi vecina me queria quitar a Syaoran queria...,None,None
108892,001,Ancient Aliens,se enoja porque lo troleamos en un post tito,None,None
108911,012,Willy Wonka,no me digas  eres mas sexy que yo,None,None
108913,001,Ancient Aliens,solo hay una explicacion para esto me choco un camion,None,None
108928,004,Bad Luck Brian,exige una pelea con canelo pelea de la verga,None,None
108929,001,Ancient Aliens,solo hay una explicacion para esto hentai,None,None
108932,001,Ancient Aliens,. sTEAM CELLS,None,None
108936,001,Ancient Aliens,. sTEm cells,None,None
108943,001,Ancient Aliens,. COCHOLATES,None,None
108946,001,Ancient Aliens,solo hay una explicacion a esto hack,None,None
108954,008,Matias Prats,QUIEN GANARA?? LA COPA MUNDIAL DE FUTBOL?,None,None
108964,013,Yao Wonka,chentavo que se siente pedir que te acompanen,None,None
108971,013,Yao Wonka,Brasil dIme que se siente Cuando vienen a tu casa te roban y te. Violan 10 veces.,None,None
108974,002,Annoying Gamer Kid,me compre una nueva casa (SOY pro),None,None
108978,013,Yao Wonka,Brasil dIme que se siente CuandO Vienen a tu casa te roban y te. Violan 10 veces.,None,None
108980,012,Willy Wonka,Dime que se siente que todos salgan y vos no?,None,None
108981,003,Ay Si,hay si hay si AHORA me respeta por que hago memes,None,None
108985,001,Ancient Aliens,alejandro bao  la tiene asi de grande,None,None
108990,012,Willy Wonka,Fatima Aceptalo eres cortante,None,None
108994,011,Problems,si t gusta el hueveo es sin llorar,None,None
108996,013,Yao Wonka,chupame bien la punta  del choto lautaro,None,None
108998,013,Yao Wonka,Brasil que se siente Que vengan a tu casa te roben y te violen 10 veces.,None,None
109000,013,Yao Wonka,hola y q tal la feria de pto. barrios  de  no se esperaban los vergasos de agua verdad,None,None
109005,011,Problems,LE DIJE: HACELO LENTO EL WN PARECIA MAQUINA DE COSER,None,None
109008,008,Matias Prats,noticia de ultimo momento gary se volvio trolazo,None,None
